X,Y,OBJECTID,name,introduction,difficulty,completionTime,hasAlerts,introductionThumbnail,walkingAndTrampingWebPage,dateLoadedToGIS
171.1798722,-43.98365418,2500,Orari Gorge Track,"This circular walk passes through regenerating forest with some large tōtara, kahikatea and mataī.",Easy,1 hr 30 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/144826/orari-gorge-track-thumb.jpg,https://www.doc.govt.nz/link/7871CE64-A0EA-4A34-ACAF-6A4A702CFBB3.aspx,2018-06-22T04:20:23.000Z
175.9323466,-37.38015759,2501,Orokawa Scenic Reserve short walking tracks,There are a number short walks you can enjoy in the Orokawa Scenic Reserve.,Easy,Various times under 4 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/18257/orokawa-bay-1920.jpg,https://www.doc.govt.nz/link/7EF2C90C-C4B5-4BF8-8F5E-9FED3ED74AA9.aspx,2018-06-22T04:20:23.000Z
170.5887589,-45.75772721,2502,Orokonui lagoon walk,Walk around the Orokonui lagoon through native bush and view the natural wetland providing habitat for native fish and foraging birds.,Easy,1 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/160937/orokonui-estuary-220.jpg,https://www.doc.govt.nz/link/D2057971-A547-43EC-B536-FA29050133DE.aspx,2018-06-22T04:20:23.000Z
174.074665,-35.30662035,2503,Oromahoe Traverse,"Enjoy lovely forest and sea views on the Oromahoe Traverse, which follows a ridgeline through regenerating hardwood/podocarp forest, linking Oromahoe Road with School Road, near Paihia.",Intermediate,2 hr 30 min one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo-220x140.jpg,https://www.doc.govt.nz/link/24DF2026-6081-46EE-882B-3DC86EE84188.aspx,2018-06-22T04:20:23.000Z
174.9531122,-41.34192405,2504,Orongorongo Track,"This popular, easy walk passes through different forest types and has swimming holes at the end of the track - it's ideal for families.",Easy,2 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/8830/orongorongo-track-turere-stream-thumb.jpg,https://www.doc.govt.nz/link/2FC3CC38-4D01-4EB0-8A2F-57968BFECC58.aspx,2018-06-22T04:20:23.000Z
175.8976195,-38.9107737,2505,Oruatua walks,"At the mouth of the Tauranga-Taupo River in the small village of Oruatua, there are two easy walking tracks to enjoy the river, the native bush of the reserves and the expansive lake views.",Easy,30 - 50 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/149108/oruatua-1200.jpg,https://www.doc.govt.nz/link/7599EACE-B4B0-45C3-AB59-0BDC620B5B91.aspx,2018-06-22T04:20:24.000Z
169.7357219,-45.05353966,2506,Otago Central Rail Trail,Pedalling Otago’s rural heart. The famous Rail Trail takes you through traditional country towns and sheep-farming land farmed by families for many generations. ,Easy,,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/19961/otago-rail-trail-hedgehoghouse-1920.jpg,https://www.doc.govt.nz/link/6246CAAC-2B0D-4FEE-87C7-7E0ECAEB2440.aspx,2018-06-22T04:20:24.000Z
174.2859013,-35.76358832,2507,Otaika Valley Walk ,The Otaika Valley Walk offers you a variety of landscapes including farmland and native forest. ,Easy,2-3 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/19023/otaika-valley-1200.jpg,https://www.doc.govt.nz/link/B3095AD3-B90E-471B-851D-F4869FC227BD.aspx,2018-06-22T04:20:24.000Z
175.2224779,-40.88257374,2508,Otaki Forks short walks ,These easy walks are great for kids - there's a campground and hut nearby to stay at too.,Easy,40 min – 2 hr depending on route,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/global/images/places/wellington-kapiti/otaki-forks/fenceline-loop/fenclin,https://www.doc.govt.nz/link/329B5430-B7E7-40B0-AE42-8140CED658DA.aspx,2018-06-22T04:20:24.000Z
172.6926613,-43.62792428,2509,Ōtamahua/Quail Island tracks,"<p>Explore historic sites such as the ships' graveyard and the quarantine barracks, as well as swimming and waterskiing beaches and a bird-watching barricade.</p><p> The easy grade makes these walks suitable for small children and family groups.</p>","Easiest,Easy",2 hr 30 min for complete island circuit,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/17864/quail-island-ship-graveyard-1920.jpg,https://www.doc.govt.nz/link/C7E808C1-B887-48B1-8864-5F0CF6D5A40B.aspx,2018-06-22T04:20:24.000Z
176.2083073,-37.8897236,2510,Otanewainuku walking tracks,Explore Otanewainuku Forest on these short walks - there's an easier option for families with children.,Easy,Various times under 2 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/18445/otanewainuku-1200.jpg,https://www.doc.govt.nz/link/1BABF184-DD6C-412D-A914-39B5EF2D53EA.aspx,2018-06-22T04:20:24.000Z
176.8299482,-39.54858359,2511,Otatara Pā Historic Reserve Walk,"This short, easy walk through Otatara Pā has archaeological features from one of the largest and most ancient Māori pā sites, as well as commanding views of the coastline - it's a good option for kids.",Easiest,45 min one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/118882/otatara-pa-1920.jpg,https://www.doc.govt.nz/link/A62DFDA4-F715-4127-881D-664F53F12A4C.aspx,2018-06-22T04:20:24.000Z
176.2466755,-37.80015673,2512,Otawa Reservoir Track,A well defined track leads to a small clearing beside Te Puke's original water source.,Advanced,15 min one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo-220x140.jpg,https://www.doc.govt.nz/link/B20FAB4B-413D-4351-98C6-813A691C2A11.aspx,2018-06-22T04:20:24.000Z
176.2466755,-37.80015673,2513,Otawa Trig Track,Enjoy a walk through attractive lowland forest dominated by tawa and rewarewa.,Advanced,4 hours return,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo-220x140.jpg,https://www.doc.govt.nz/link/768E09DF-A4E8-4D5B-9FD4-545EAF381B4C.aspx,2018-06-22T04:20:24.000Z
177.7000468,-38.46869898,2514,Otoko Walkway,The Otoko Walkway is 50 km north-west of Gisborne. The track traverses 5 km of the old Gisborne/Moutohora railway line and takes 2.5 hours one way.,Easy,2 hr 30 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/18454/otoko-walkway-223.jpg,https://www.doc.govt.nz/link/ED28E66D-9859-4088-A33C-8C8606952829.aspx,2018-06-22T04:20:25.000Z
172.6441112,-43.43320751,2515,Ōtukaikino Walk,"This short, easy track loops around a wetland - with interpretation panels as well it's a great option for kids.",,,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/24159/otukaikino-hero.jpg,https://www.doc.govt.nz/link/6CE9D926-6D4D-4C61-BD05-D48E7E77F8E1.aspx,2018-06-22T04:20:25.000Z
170.2504983,-45.84463838,2516,Outram Glen to Lee Stream Walk,A very pleasant forested walking track that follows the Taieri River round to the confluence of Lee Stream with the river.,Easy,3 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/27940/outram-glen-to-lee-stream-walk-220.jpg,https://www.doc.govt.nz/link/D3FB2158-F987-49C4-BADA-ED49462D3E01.aspx,2018-06-22T04:20:25.000Z
168.6664099,-44.98327853,2517,Oxenbridge Tunnel Track,A short easy walk to a viewpoint that overlooks the historic Oxenbridge Tunnel river diversion and an old steam engine.,Easy,20 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/49041/oxenbridge-223.jpg,https://www.doc.govt.nz/link/5E50256C-0E4F-4BCC-A3FB-6E17992E2292.aspx,2018-06-22T04:20:25.000Z
173.963922,-35.21883242,2518,Pā Road Walk,The short Pā Road Walk links Pā Road to the Kerikeri Basin.,Easiest,5 min one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/16529/kerikeri-basin-a-223.jpg,https://www.doc.govt.nz/link/B2FC8281-6BE5-431B-B3CA-7CCF9F96529B.aspx,2018-06-22T04:20:25.000Z
175.723153,-39.64795928,2519,Paengaroa Scenic Reserve Walk,Take a short stroll to a picnic spot in this reserve renowned for its unique and rare and endangered flora.,Easiest,10 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/28648/bridge-paengaroa-223.jpg,https://www.doc.govt.nz/link/DBBA3D77-0C28-4B22-9C45-FAE6D1EAB044.aspx,2018-06-22T04:20:25.000Z
174.0833921,-35.28901495,2520,Paihia School Road Track,"A pleasant walk through regenerating forest to a lookout that offers stunning views over Waitangi, the Bay of Islands and Russell.",Easy,1 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/16967/view-of-waitangi-223.jpg,https://www.doc.govt.nz/link/A475D1F2-71F7-460D-9E57-62768EA251FA.aspx,2018-06-22T04:20:25.000Z
177.4613414,-38.15785525,2521,Pakihi Track,The Pakihi Track is a stunning 20 km journey through lush Eastland forest. ,Intermediate,6 - 7 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/26051/pakihi-track-460.jpg,https://www.doc.govt.nz/link/5E354688-3464-4D9C-8BA3-A49ECC02A95E.aspx,2018-06-22T04:20:25.000Z
170.2063326,-43.24879289,2522,Pakihi Walk,Pakihi Walk climbs through kamahi and rimu forest to a platform lookout.,Easiest,30 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/18686/pakihi-view-223.jpg,https://www.doc.govt.nz/link/6C89499C-310C-49F6-AA7D-8EA40041F378.aspx,2018-06-22T04:20:25.000Z
173.8575231,-35.71514731,2523,Pakotai Track ,Take a short walk to a magnificant mature kauri.,Easy,10 min return,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo-220x140.jpg,https://www.doc.govt.nz/link/394B0580-25E7-4675-95A6-E1BB713CB284.aspx,2018-06-22T04:20:25.000Z
171.3275657,-42.11516818,2524,Pancake Rocks and Blowholes Walk,"Explore a limestone landscape of pancake-shaped rock formations, blowholes and surge pools on this short, paved walk that's great for children. ","Easiest,Easy",20 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/12256/pancake-rocks-1067.jpg,https://www.doc.govt.nz/link/1C49372B-D358-4510-A668-9690E8A88D47.aspx,2018-06-22T04:20:26.000Z
172.7835552,-34.45340293,2525,Pandora to Tapotupotu Bay,This 9 km walk between Pandora and Tapotupotu Bay mainly follows old farm tracks until you reach idyllic Tapotupotu Bay.,Easy,5 hr 30 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/18883/Pandora-views2-223.jpg,https://www.doc.govt.nz/link/E4A50C67-9CB7-46AA-BCB4-0C5206F3DA26.aspx,2018-06-22T04:20:26.000Z
175.4310751,-36.69918958,2526,Papa Aroha Walk,Walk through coastal forest to an attractive beach.,Easiest,40 min return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/11810/papa-aroha-223.jpg,https://www.doc.govt.nz/link/920E243F-4141-4B27-A5E7-5A8ABFCB9229.aspx,2018-06-22T04:20:26.000Z
175.2325144,-40.64655285,2527,Papaitonga Scenic Reserve walks,"Take a short, easy walk around a dune lake with some great spots to enjoy views and look for/listen to birds - it's a good option for kids.",Easiest,10 min | 20 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/145953/lake-papaitonga-220.jpg,https://www.doc.govt.nz/link/B9223218-C27A-4B10-ABF6-1C0087E52E3B.aspx,2018-06-22T04:20:26.000Z
175.0473499,-41.31867498,2528,Papatahi Crossing,Fit and experienced trampers can cross the Remutaka Range via Papatahi (902 m) from mid-Orongorongo valley to the Wairarapa side of the Remutaka Forest Park.,Advanced,12 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/19647/papatahi-crossing-223.jpg,https://www.doc.govt.nz/link/B09459AF-A4A5-40A6-A4D3-77E8C3B7B8A1.aspx,2018-06-22T04:20:26.000Z
169.4732921,-46.56424565,2529,Papatowai walks,Explore the coastal area around Papatowai - where forest meets sea.,Easy,40 min - 1 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/27851/tahakopa-river-bridge-1600.jpg,https://www.doc.govt.nz/link/7F205CFB-3CBA-4C17-BA18-91C8FD7AE2CC.aspx,2018-06-22T04:20:26.000Z
172.6976719,-40.83906302,2530,Parapara Peak,"The track to the summit of Parapara Peak (1249 m) is steep and difficult, and requires fitness and experience.",Expert,5 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/15412/sunset-parapara-peak-1200.jpg,https://www.doc.govt.nz/link/F5F738FE-69A4-4246-AAEE-7EA3C819BE6D.aspx,2018-06-22T04:20:26.000Z
175.0813241,-40.87905906,2531,Parata Walking Track,"Well-formed, Parata Walking Track is suitable for people of most ages and fitness levels. It climbs to a lookout offering views of the coast and Reikorangi Valley.",Easy,1 – 2 hr return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/10151/hemi-matenga-223.jpg,https://www.doc.govt.nz/link/C22CDF35-6700-46D3-B503-45F1C435751B.aspx,2018-06-22T04:20:27.000Z
168.1311919,-44.80484768,2532,Pass Creek Track,This difficult tramping track leads from the Hollyford Road up to Lake Howden on the Routeburn Track.,Advanced,4 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/63435/pass-creek-sign-223.jpg,https://www.doc.govt.nz/link/22F0A1FC-5055-4236-B4FD-009C770EE3A7.aspx,2018-06-22T04:20:27.000Z
174.5310101,-35.71572148,2533,Pataua Island Track,Pataua Island Track is a short access track that skirts the Pataua Estuary and leads you to a lovely beach.  ,Easiest,,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/19735/Pataua-223.jpg,https://www.doc.govt.nz/link/DD5C7AB7-1327-4DBC-9B6C-E98B076F37DA.aspx,2018-06-22T04:20:27.000Z
169.6450692,-44.47461203,2534,Pavilion Peak Track,This track traverses a range in the Lindis Conservation Area. ,Advanced,8 - 10 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/131152/pavilion-peak-565.jpg,https://www.doc.govt.nz/link/0A80A78A-E1FC-4624-8A44-6AB70C4B98AC.aspx,2018-06-22T04:20:27.000Z
172.8117893,-40.88719744,2535,Paynes Ford Tramline Track,Walk to some excellent swimming holes on a track that follows an old tramline.,Easy,30 min one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/15377/paynes-ford-swimming-hole-1920.jpg,https://www.doc.govt.nz/link/FB8E9259-EFF7-4F31-AC54-C34A6200DC44.aspx,2018-06-22T04:20:27.000Z
174.56917,-35.848761,2536,Peach Cove Track,The 3-hour return walk along the Peach Cove Track requires skill and a reasonable level of fitness. The track has several steep climbs before it drops down to Peach Cove’s sandy beach.,Easy,3 hr return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/17274/Peach-Cove-track-223.jpg,https://www.doc.govt.nz/link/8206D201-20BD-49F9-87C4-87581F969EAF.aspx,2018-06-22T04:20:27.000Z
171.4916103,-43.31770664,2537,Peak Hill Route,The climb to the top of Peak Hill rewards walkers with sweeping views of Lake Coleridge and its surrounds. The walk is extremely exposed to the weather and walkers should be well equipped.,Expert,3 hr return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/17516/peak-hill-220.jpg,https://www.doc.govt.nz/link/3BA70EB6-F6DC-46BD-B8B2-E62128BCF593.aspx,2018-06-22T04:20:27.000Z
168.66593,-44.463917,2538,Pearl Flat to head of the valley,This track climbs through beech forest crossing swingbridges to bring you to the head of the Matukituki Valley.,Advanced,11-12 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/20410/pearl-flat-to-head-of-valley-1200.jpg,https://www.doc.govt.nz/link/4889DFD4-50EB-41C5-8974-FCFBCE684541.aspx,2018-06-22T04:20:27.000Z
167.5884531,-45.58014653,2539,Pearl Harbour return via Circle Track,"This tramping track takes you on a pleasant, half-day walk through beech forest near Manapouri, to a hill viewpoint overlooking the lake.",Advanced,3 - 3.5 hr return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/63552/pearl-harbour-circle-lookout-lschaer-thumb.jpg,https://www.doc.govt.nz/link/B349DB6A-BB46-418F-892A-87E33C3BAE40.aspx,2018-06-22T04:20:28.000Z
167.5817773,-45.59137617,2540,Pearl Harbour to Back Valley Hut Track,"A tramping track leading through beech forest to Back Valley Hut near Manapouri, with a side trip option to peaceful Lake Rakatu.",Advanced,4-5 hr return to hut,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/63585/pearl-harbour-track-lschaer-thumb.jpg,https://www.doc.govt.nz/link/40C0A033-245B-41A9-A7F6-652470B9E6AA.aspx,2018-06-22T04:20:28.000Z
167.5695861,-45.60293752,2541,Pearl Harbour to Hope Arm Track,"The track leads through beech forest to a very pleasant bay on Lake Manapouri, with a great swimming spot and hut.",Advanced,4-6 hr return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/63560/hope-arm-manapouri-1200.jpg,https://www.doc.govt.nz/link/F8B127AA-9A59-4FF4-A5C6-969C9A6D9439.aspx,2018-06-22T04:20:28.000Z
173.5746859,-41.2993603,2542,Pelorus Bridge Scenic Reserve walking tracks,"Enjoy beautiful forest and river scenery on one of several walks - there are short, easy options for kids and a river for them to swim in too.","Easiest,Advanced",Various from 5 min - 4 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/25785/pelorus-river-1200.jpg,https://www.doc.govt.nz/link/4E392F67-AACE-4F86-B976-D90143F90A41.aspx,2018-06-22T04:20:28.000Z
