OBJECTID,name,introduction,difficulty,completionTime,hasAlerts,introductionThumbnail,walkingAndTrampingWebPage,dateLoadedToGIS,Shape__Length
5307,Wairoa Track,"The track provides spectacular views of the Wairoa Valley to Ananui Falls. The central Kaimai Mamaku Forest Park is rich in cultural and historical remains including logging era relics. 
",Advanced,4 hours one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/49850/wairoa-220.jpg,https://www.doc.govt.nz/link/8F2F8F9A-9203-42BB-88C4-8BFF05CF8750.aspx,2018-06-22T04:20:54.000Z,5020.465194
5308,Waitengaue Track,Enjoy walking along the former Waitengaue bush tramway on this track that takes you to Waitawheta Hut.,Advanced,4 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo-220x140.jpg,https://www.doc.govt.nz/link/A04FBD56-433E-4BA8-B8D9-C8D3E73E428C.aspx,2018-06-22T04:20:54.000Z,8787.832964
5309,Waitewaewae Hut Track,"The track to Waitewaewae Hut crosses a terrace above the Otaki River, before entering the bush to follow an old tramway and criss-cross several creeks.",Advanced,5 - 7 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/149684/waitewaewae-track-1200.jpg,https://www.doc.govt.nz/link/1654BB5A-2D0E-42D6-9068-00B39085B571.aspx,2018-06-22T04:20:54.000Z,5406.865769
5310,Waitomo Walkway,"The Waitomo Walkway traverses classic limestone landscape, meanders beside the Waitomo Stream through forest and open farmland.",Easy,1 hr 15 min one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/13683/waitomo-walkway-limestone-1600.jpg,https://www.doc.govt.nz/link/94BA825A-30C0-413F-ABB1-CF0283889D5B.aspx,2018-06-22T04:20:55.000Z,3493.115493
5311,Brynderwyn Hills Walk,The Brynderwyn Hills stretch from Mangawhai Heads on the east coast nearly halfway to the eastern arms of the Kaipara Harbour. You can access the walk from either its western or eastern ends. ,Advanced,6 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/19357/Brynderwyn-view-223.jpg,https://www.doc.govt.nz/link/E797D8FF-1434-4A05-A4DF-81CE5EE9FCA8.aspx,2018-06-22T04:19:28.000Z,19109.83003
5312,Wakarara Road End routes,"There are a variety of tramping routes from Wakarara road end in the Eastern Ruahine Forest Park, including Gold Creek and Barlow Hut.",Expert,,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/20233/barlow-hut-223.jpg,https://www.doc.govt.nz/link/F06DC961-3916-4720-A090-6BA42062CF15.aspx,2018-06-22T04:20:55.000Z,4957.807436
5313,Waro Limestone Scenic Reserve Walk,Walk around spectacular limestone formations - this is a good option for kids with open grassland for exploring as well.,Easy,20 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/19993/waro-limestone-1200.jpg,https://www.doc.govt.nz/link/5CFE3C47-C699-4FF9-9B15-1C96400FC1C6.aspx,2018-06-22T04:20:56.000Z,891.9396059
5314,Washbourn Scenic Reserve Walk,"The Washbourn Scenic Reserve is a delightful patch of forest, providing a very easy 15-minute walk.",Easy,30 min return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/15404/Washbourne223.jpg,https://www.doc.govt.nz/link/1FF9D820-CF48-4C19-85C7-91F4575E89CA.aspx,2018-06-22T04:20:56.000Z,804.2463441
5315,Watkin Powell Track,"This easy short track from Otamure Bay campsite leads to a sandy, secluded beach at Tauwhara Bay. Suitable for children. ",Easy,,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/20017/watkin-powell-223.jpg,https://www.doc.govt.nz/link/36DEC560-4DD2-404E-B6E8-1210D6B8D77F.aspx,2018-06-22T04:20:56.000Z,188.7921895
5316,Wekaweka Track ,Follow the gentle incline of an old coach road up the valley and onto the Mataraua Forest plateau.,Advanced,2 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo-220x140.jpg,https://www.doc.govt.nz/link/FEE1B035-7795-4DDB-B8DA-08273BD0028F.aspx,2018-06-22T04:20:56.000Z,3294.148978
5317,Wentworth Valley walks,Walk to the beautiful Wentworth Falls or to views of two mine shafts.,"Easiest,Easy",,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/11938/wentworth-falls-1200.jpg,https://www.doc.govt.nz/link/83D6E268-FC61-4C53-950B-FBC3FF4626FC.aspx,2018-06-22T04:20:56.000Z,3996.32329
5318,Wether Range Tracks,The Wether Range tracks are found south of Omarama. ,"Advanced,Expert",2 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/121487/access-wether-range-565.jpg,https://www.doc.govt.nz/link/FA9822AB-1D29-49F8-AA5F-CD19B248FAC6.aspx,2018-06-22T04:20:56.000Z,10389.30038
5319,Whakamaharatanga Walkway,"The walkway crosses farmland through two old pā sites with  terraces, pits and middens (shell dumps). Most of the farmland was under water prior to the Napier earthquake in 1931. ",Easiest,40 min / 1 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo-220x140.jpg,https://www.doc.govt.nz/link/09067615-7518-4F32-9780-CA14FC77F6E7.aspx,2018-06-22T04:20:57.000Z,1183.018317
5320,Whakanui Track,This track leads from Wainuiomata to the Orongorongo River and offers views of the Remutaka Range and surrounding areas.,Advanced,7 hrs to Wainuiomata,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/19614/whakanui-view-1200.jpg,https://www.doc.govt.nz/link/8B88000D-3A77-481D-9005-C48D8EB64392.aspx,2018-06-22T04:20:57.000Z,8536.291096
5321,Whakapono and Tumanako tracks,The Whakapono and Tumanako tracks form a loop.  Plan for the walk to take about 2-3 hours if you wish to complete the full loop. ,Easy,2 hr 30,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/17447/nikau-flower-223.jpg,https://www.doc.govt.nz/link/2CB20909-52E9-4270-8089-0B6986DB721A.aspx,2018-06-22T04:20:57.000Z,2358.053015
5322,Whangamarino Historic Walk,This short walk takes in the Whangamarino Redoubt and Te Teoteo's Pā - two key sites of conflict during the Waikato War of 1863-64.,Easiest,25 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/55927/whangamarino-redoubt-223.jpg,https://www.doc.govt.nz/link/5D46E045-6EDC-4F1E-8015-47C8E5A15B2C.aspx,2018-06-22T04:20:57.000Z,878.0722815
5323,Whangamumu Track,Go for an easy forest and beach walk to Whangamumu Harbour and Te Toroa Bay. Learn about the history while challenging the kids. ,Easy,1 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/16442/whangamumu-harbour-1200.jpg,https://www.doc.govt.nz/link/4D6925CA-5020-4A0F-8191-120E6EA6E4C4.aspx,2018-06-22T04:20:57.000Z,3351.968953
5324,Whangaparapara: Mount Whangaparapara Track,Climb up to 309 m for views of Whangaparapara harbour.,Advanced,2 hr return,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo-220x140.jpg,https://www.doc.govt.nz/link/BB2C8FC0-61E5-4CDF-9842-7435C21F130B.aspx,2018-06-22T04:20:57.000Z,1530.708022
5325,Whangaparapara: Old Mill Track,Discover the site of the Kauri Timber Company sawmill and an historic steam traction engine.,Easy,2 hr return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/149735/steam-engine-old-mill-track-220.jpg,https://www.doc.govt.nz/link/7CFD6439-BE3E-44A3-98B6-3A6713D83CB7.aspx,2018-06-22T04:20:57.000Z,1410.206518
5326,Whangaparapara: Te Ahumata Track,Discover interesting flora and panoramic views at the top of Te Ahumata (398 m).,Advanced,1 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/149738/teahumata-track-1200.jpg,https://www.doc.govt.nz/link/8B731E74-CF06-412C-BF92-FD572054B195.aspx,2018-06-22T04:20:57.000Z,1662.312478
5327,"Whangaparapara: Tramline, Pack & Withey Tracks",Combine these tracks for a circuit walk from Whangaparapara.,Advanced,Various: 1 - 6 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/149729/witheys-track-220.jpg,https://www.doc.govt.nz/link/FB82A8F0-8B50-4D74-899A-DACE0EFD45D4.aspx,2018-06-22T04:20:57.000Z,5461.633299
5328,Wharauroa and Mahaukura Lookouts,Climb up to one of the best views from Mount Pirongia of Hamilton and Te Awamutu.,Advanced,2 - 3 hr | 2 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo-220x140.jpg,https://www.doc.govt.nz/link/648CC9B0-C815-48DC-9DF2-E05B39D2A411.aspx,2018-06-22T04:20:58.000Z,7085.177978
5329,Wharekirauponga Track,The Wharekirauponga Track in Parakawai Valley and the Royal Standard Goldmine area follows along an old horse-drawn tram track. ,Easy,3 hr 30 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/11970/wharekirauponga-223.jpg,https://www.doc.govt.nz/link/EA221589-9EC2-4759-9F20-1A8A5F85CB3D.aspx,2018-06-22T04:20:58.000Z,6755.041061
5330,Bushy Beach Track,Spot New Zealand fur seals/kekeno and yellow-eyed penguins/hoiho from this cliff-top walk.,Easy,10 - 20 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/145180/bushy-beach-viewing-platform-1200.jpg,https://www.doc.govt.nz/link/5B950686-2E83-46A4-AE81-F780B70634D7.aspx,2018-06-22T04:19:28.000Z,228.1565857
5331,"Buskin, Highcliff and Paradise Road tracks",Walk or mountain bike tracks from Highcliff Road. ,Advanced,1 hr 30 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/160954/boulder-beach-highcliff-220.jpg,https://www.doc.govt.nz/link/150DAF69-D3DB-4B55-B1C2-A9CE50340EAC.aspx,2018-06-22T04:19:29.000Z,3219.655421
5332,Butcher Track,Butcher Track provides magnificent views of the Wellington harbour and surrounding areas.,Advanced,2 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/8834/butcher-track-1200.jpg,https://www.doc.govt.nz/link/FF71D84F-E267-417D-82B0-91CFC0F8673C.aspx,2018-06-22T04:19:29.000Z,1402.645063
5333,Whirinaki Waterfall Loop Track,On the Whirinaki Waterfall Loop Track you'll follow the Whirinaki River as it flows through podocarp forest.,Easy,4 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/20056/waterfall-loop-1200.jpg,https://www.doc.govt.nz/link/F2E44E01-72BE-44BA-ABA4-1FC41BA37DF5.aspx,2018-06-22T04:20:58.000Z,8639.90388
5334,Whisky Falls,Walk to these 40 m falls surrounded by thick walls of moss and ferns.,Easy,5 hr return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/161216/whisky-falls-220.jpg,https://www.doc.govt.nz/link/BF437956-3EEB-4927-B44B-6E2FCA4167BE.aspx,2018-06-22T04:20:58.000Z,7946.474761
5335,Come in Time Battery Walk,Walk to an old mine entrance and a restored battery - there are other relics from gold mining days as well so plenty to keep kids entertained.,Easy,15 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/20086/come-in-time-battery-223.jpg,https://www.doc.govt.nz/link/19061EFF-4559-4EDA-9D65-967588437ED4.aspx,2018-06-22T04:19:32.000Z,274.1022157
5336,Comet Road end to Shutes Hut,"From Comet Road End take a 2-3 hour walk to historic Shutes Hut, built in 1920 for rabbiters and musterers to use.",Advanced,2-3 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/19588/comet-road-end-1200.jpg,https://www.doc.govt.nz/link/28A05FF5-2690-4F8C-BC60-DA59B681BE3E.aspx,2018-06-22T04:19:32.000Z,5785.583899
5337,Cooks Cove Walkway,"Walk to Cooks Cove where Captain James Cook stopped in 1769 as part of his circumnavigation of New Zealand - with information panels, a hole-in-the-wall, and a safe cove to swim in, this walk is a good option for children.",Easy,2 hr 30 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/18328/cooks-cove.jpg,https://www.doc.govt.nz/link/9D446D4C-C927-47DA-A843-91C36472CB8A.aspx,2018-06-22T04:19:32.000Z,2396.203775
5338,Doubtful valley track & routes,Doubtful valley in Lake Sumner Forest Park can be reached from beside SH 7 (Lewis Pass highway) about 165 km drive from Christchurch. ,"Advanced,Expert",,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo-220x140.jpg,https://www.doc.govt.nz/link/18CA4A5E-36FB-4AD9-A13C-3BDE0B33AE5E.aspx,2018-06-22T04:19:35.000Z,33970.53043
5339,Willberg Walk,The Willberg Walk in Harihari climbs gently through rimu forest.,Easiest,30 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/53939/willberg-223.jpg,https://www.doc.govt.nz/link/080E7896-F1EC-45FC-BA6B-8D9A14015865.aspx,2018-06-22T04:20:59.000Z,751.3623019
5340,Wills Valley Track,"This track is for experienced trampers and starts at the Gates of Haast Bridge. Like most of the smaller valleys in this area, the Wills’ lower reaches are gorged, and then open out to flats further up.",Advanced,5 - 6 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/20425/gates-of-haast-1200.jpg,https://www.doc.govt.nz/link/B92576D7-357E-4716-BEA6-1AD11EC3CFCE.aspx,2018-06-22T04:20:59.000Z,7310.658091
5341,Windy Canyon and Palmer's Track to Mt Hobson (Hirakimata),"Windy Canyon is a popular walk on Great Barrier Island, offering spectacular views. You can then continue on Palmers Track to the summit of Mt Hobson (Hirakimata).",Easy,10 min | 3 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/18848/windy-canyon-aerial-1200.jpg,https://www.doc.govt.nz/link/8FF0F181-7920-41A1-A1FD-3E2F6B512F88.aspx,2018-06-22T04:21:00.000Z,3044.91772
5342,Yakas Walk,Walk to a large kauri tree - it's suitable for children but not for buggies.,Easiest,1 hr 20 min return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/17674/Trounson-223.jpg,https://www.doc.govt.nz/link/90572E80-838C-4B7E-822A-6E73ED0EED72.aspx,2018-06-22T04:21:00.000Z,2068.743095
5343,Yeoman's Track,This forest track follows an old route where logs were once hauled to Yeoman’s Mill. It is open to walkers and mountain bikers.,Easy,3 hr 30 min - 4 hr 30 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/20126/biking-223.jpg,https://www.doc.govt.nz/link/16DAF5FD-C395-4F9B-B423-D64D21911C2B.aspx,2018-06-22T04:21:00.000Z,3965.725559
5344,Duke's Nose (Kairara Rocks) Track,Take in spectacular views of Whangaroa Harbour from Duke's Nose.,Intermediate,45 min one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/17222/dukes-nose-view-1200.jpg,https://www.doc.govt.nz/link/3E883F73-707F-4CD8-99CF-99FA8601330A.aspx,2018-06-22T04:21:01.000Z,592.9489328
5345,Fig Tree Track,This track is closed until at least December 2018 due to safety hazards. ,Easy,3 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/55570/fig-tree-maitai-bay-1200.jpg,https://www.doc.govt.nz/link/76E67654-68AC-424E-AC2F-6F3025B87ED6.aspx,2018-06-22T04:19:20.000Z,6032.525777
5346,Northern Tangihua Track,The Northern Track links up with other tracks in the Tangihua Forest. ,Advanced,2 - 3 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/18244/Tangihua-creek2-223.jpg,https://www.doc.govt.nz/link/862C80F3-A65F-4EA6-95A2-0A0F82A1C67D.aspx,2018-06-22T04:21:01.000Z,9829.441473
5347,Ohau Stream Walk - closed,The Ohau Stream Walk is unsafe due to earthquake damage and is closed until further notice.,Easiest,10 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/74459/ohau-stream-seals-1200.jpg,https://www.doc.govt.nz/link/199A73BE-D35E-4E83-A596-13D8E456E0D8.aspx,2018-06-22T04:21:01.000Z,276.5775809
5348,Okiwi Bay Lookout Walk,Enjoy views of the Kaikoura coastline.,Easy,10 min one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/152061/okiwi-bay-1920.jpg,https://www.doc.govt.nz/link/DCAA270D-FF53-4010-846B-F84CF7FDF7E4.aspx,2018-06-22T04:21:01.000Z,570.6013386
5349,Patutu Route,Climb to the summit of Patutu (1162 m) for great views of the coast and the North Island.,Expert,4 hr 30 min one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/152070/patutu-1200.jpg,https://www.doc.govt.nz/link/4AE30064-5F19-4CFC-B908-3242B35E5FDD.aspx,2018-06-22T04:21:01.000Z,4832.004755
5350,Tirohanga Dunes Trail,"On this easy, beautiful trail, you’ll enjoy panoramic views of the Pacific Ocean, Whakaari/White Island, Moutohora/Whale Island and towards East Cape.",Easy,4 hr return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/172129/dunes-trail-1200.jpg,https://www.doc.govt.nz/link/5E24165E-AC8E-4857-8628-370A885A863C.aspx,2018-06-22T04:21:02.000Z,4521.378161
5351,Gabriels Gully interpretation walk,"Explore Gabriels Gully and the stories of goldfield occupants with a series of interpretation panels as your guide, and picnic at Greys Dam. ",Easy,,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/171096/gabriel-read-walk-800.jpg,https://www.doc.govt.nz/link/DF58FCEC-BD8F-43DE-A216-770A32F3F845.aspx,2018-06-22T04:21:02.000Z,2220.600758
